Height (No Shoes)_zscore,Height (With Shoes)_zscore,Wingspan_zscore,Standing reach_zscore,Vertical (Max)_zscore,Vertical (Max Reach)_zscore,Vertical (No Step)_zscore,Vertical (No Step Reach)_zscore,Weight_zscore,Body Fat_zscore,Bench_zscore,Agility_zscore,Sprint_zscore
-0.185505656,-0.120795156,-0.38009548,-0.260716722,-0.035835151,-0.303729026,-0.201603839,-0.385741077,-0.926730145,-0.124663491,-0.03597943,0.000722636,-0.142146057
-0.566086705,-0.502992804,0.508397959,0.148049147,-0.186459323,0.072836697,-0.728901569,-0.270264449,-1.454417129,-0.812464761,-0.03597943,-0.47825553,0.779615203
-1.022783963,-1.038069511,-1.649371821,-1.487014329,-0.788956012,-2.437601457,-0.201603839,-1.771460614,-1.129686677,-0.326957982,-0.03597943,0.307268663,1.533783507
-1.098900173,-1.11450904,-0.316631663,-0.873865526,0.265413193,-0.805816657,1.204523441,-0.154787821,0.493965579,1.372315743,-0.03597943,-0.957233697,-0.309739013
0.651772651,0.64360014,0.508397959,0.352432081,0.717285709,1.077011958,1.204523441,1.230931716,0.128643821,-0.772005863,-0.03597943,2.510568229,0.528225769
0.651772651,0.64360014,0.381470325,0.454623549,0.114789021,0.700446235,-0.201603839,0.42259532,1.427565626,0.886808965,-0.03597943,0.249791283,-0.225942535
-0.109389446,-0.120795156,-0.697414565,-0.260716722,0.114789021,-0.178207118,-0.201603839,-0.385741077,-0.317860549,1.979199217,-0.03597943,-1.014711077,-0.225942535
0.72788886,0.796479199,1.460355214,0.965580885,0.566661537,1.704621497,0.501459801,1.461884972,1.305791707,0.037172102,-0.03597943,0.249791283,-0.142146057
-1.479481221,-1.573146218,-2.157082357,-1.793588731,-0.939580184,-2.939689088,-0.201603839,-2.117890498,-0.926730145,-0.448334677,-0.03597943,-1.033870203,-0.309739013
1.108469909,1.178676847,1.269963763,1.272155287,-1.090204356,0.700446235,-0.377369749,1.230931716,1.508748239,2.58608269,-0.03597943,-0.229186884,1.533783507
0.271191602,0.337842021,-0.253167846,0.148049147,-0.035835151,0.198358605,-0.904667479,-0.385741077,0.128643821,-0.852923659,-0.03597943,-0.612369417,0.193039856
-0.870551543,-0.732311393,-0.633950748,-0.873865526,0.114789021,-0.931338565,0.677225711,-0.501217705,-0.601999694,-0.893382557,-0.03597943,-0.70816505,-1.147703795
-1.70782985,-1.726025277,-0.887806016,-1.180439927,1.319782398,-0.303729026,-0.201603839,-1.425030729,-0.886138839,0.199007695,-0.03597943,-0.07591387,-0.142146057
1.793515796,1.713753554,1.523819031,1.88530409,-1.692701044,0.951490051,-1.080433389,1.461884972,0.209826434,0.118089898,-0.03597943,-0.612369417,2.120358854
-0.794435334,-0.808750922,-0.570486931,-0.669482591,-0.939580184,-1.558948103,-0.553135659,-1.078600845,-0.520817081,-0.448334677,-0.03597943,0.537178183,1.701376463
-2.392875737,-2.413981043,-2.157082357,-2.100163133,2.524775774,-0.429250934,1.380289351,-1.425030729,-1.413825822,-0.286499084,-0.03597943,-0.114232124,-0.477331969
0.575656441,0.56716061,0.952644678,0.659006483,-0.337083495,0.574924328,-0.025837929,0.769025204,0.534556885,-0.407875779,-0.03597943,0.556337309,-0.142146057
2.326329264,2.172390731,1.396891397,1.067772352,-0.63833184,0.825968143,-0.201603839,1.115455088,1.589930852,0.118089898,-0.03597943,1.590930149,0.528225769
-1.022783963,-0.961629981,-1.268588918,-0.873865526,-0.63833184,-1.558948103,-0.904667479,-1.540507357,-1.292051903,-0.003286796,-0.03597943,-0.93807457,-0.142146057
0.575656441,0.720039669,0.635325593,0.761197951,0.114789021,1.077011958,0.325693891,1.115455088,-0.236677936,-0.488793575,-0.03597943,0.537178183,-0.309739013
0.271191602,0.184962962,0.825717044,0.556815016,-1.240828528,-0.303729026,-1.607731119,-0.385741077,0.981061256,3.678472942,-0.03597943,1.246065869,1.198597594
-0.109389446,0.032083903,0.191078873,0.04585768,-0.035835151,0.072836697,-0.025837929,0.076165436,0.169235128,-0.286499084,-0.03597943,0.44138255,-1.315296751
0.88012128,0.949358258,0.825717044,0.04585768,0.717285709,0.700446235,0.852991621,0.653548576,1.305791707,-0.691088066,-0.03597943,-0.267505137,1.114801116
-0.946667753,-0.808750922,-0.887806016,-0.873865526,-0.035835151,0.072836697,-0.025837929,0.076165436,0.169235128,0.805891168,-0.03597943,-0.123811687,-0.142146057
-0.337738076,-0.120795156,-0.062776395,0.250240614,-0.035835151,0.072836697,-0.025837929,0.076165436,0.291009047,-0.772005863,-0.03597943,-0.123811687,-0.142146057
1.260702328,1.407995435,1.396891397,1.783112623,-0.035835151,0.072836697,-0.025837929,0.076165436,0.981061256,0.846350066,-0.03597943,-0.123811687,-0.142146057
1.032353699,1.025797787,0.762253227,0.965580885,-0.035835151,0.072836697,-0.025837929,0.076165436,1.062243869,1.979199217,-0.03597943,-0.123811687,-0.142146057
-0.337738076,-0.350113745,-0.570486931,-0.158525255,-0.186459323,-0.303729026,-0.728901569,-0.616694333,-0.358451856,0.441761084,-0.583078414,-2.106781296,-0.142146057
-1.479481221,-1.649585747,-0.824342199,-1.180439927,0.114789021,-1.307904288,0.149927981,-1.194077473,-1.292051903,-0.36741688,-0.03597943,-0.82311981,-0.142146057
0.042842973,-0.044355626,0.952644678,-0.158525255,0.566661537,0.323880512,1.731821171,0.99997846,-0.480225775,-0.61017027,-0.856627906,-0.42077815,0.193039856
-1.479481221,-1.420267159,-0.570486931,-0.976056993,0.867909881,-0.429250934,1.204523441,-0.270264449,-1.007912758,-0.650629168,-0.856627906,-0.842278937,-1.231500273
-0.566086705,-0.579432333,-0.887806016,-0.465099657,-0.337083495,-0.805816657,-0.553135659,-0.847647589,-0.642591001,-0.407875779,-1.403726889,0.173154776,-0.728721404
0.651772651,0.64360014,0.254542691,0.556815016,-0.186459323,0.574924328,-1.431965209,-0.270264449,0.169235128,0.118089898,-1.403726889,-1.16798409,-0.142146057
-0.718319124,-0.808750922,-0.760878382,-0.669482591,-0.035835151,0.072836697,-0.025837929,0.076165436,-0.683182307,-0.650629168,-0.03597943,-0.123811687,-0.142146057
-0.718319124,-0.579432333,-0.189704029,-0.260716722,-0.035835151,0.072836697,-0.025837929,0.076165436,-0.886138839,0.441761084,-0.03597943,-0.123811687,-0.142146057
-0.413854285,-0.426553274,-0.760878382,-0.362908189,-1.240828528,-1.433426195,-0.025837929,-0.385741077,-1.373234516,-0.246040186,-1.677276381,-0.210027757,-0.058349579
-0.109389446,-0.197234686,0.318006508,-0.465099657,2.374151602,1.453577681,2.962182541,1.461884972,0.656330804,-0.893382557,0.511119553,-0.42077815,-0.644924926
1.184586118,1.102237317,0.889180861,1.067772352,-1.090204356,0.44940242,-1.607731119,0.191642064,1.265200401,0.684514473,-1.403726889,0.747928576,2.204155332
-0.033273237,0.032083903,0.889180861,0.148049147,0.867909881,0.951490051,0.852991621,0.769025204,-0.155495324,-0.893382557,0.784669045,-1.551166623,-1.482889708
-1.63171364,-1.496706688,-1.395516552,-1.282631395,-0.788956012,-2.186557641,-1.080433389,-2.117890498,-1.21086929,-0.286499084,-2.224375364,1.092792856,0.193039856
0.72788886,0.720039669,-0.189704029,0.659006483,-0.186459323,0.700446235,-0.377369749,0.538071948,0.981061256,1.170021252,2.425965996,-0.382459897,-0.225942535
0.575656441,0.490721081,0.762253227,0.965580885,0.717285709,1.830143405,-0.201603839,0.99997846,0.493965579,-0.326957982,-0.03597943,-0.82311981,-0.393535491
-0.337738076,-0.273674215,0.000687422,0.148049147,-0.487707667,-0.178207118,-0.728901569,-0.270264449,-1.21086929,-0.488793575,-2.497924856,-0.669846797,-0.309739013
0.80400507,0.64360014,1.206499946,1.16996382,-0.035835151,0.072836697,-0.025837929,0.076165436,-0.642591001,-0.407875779,-0.03597943,-0.123811687,-0.142146057
0.72788886,0.720039669,1.269963763,1.374346754,-0.035835151,0.072836697,-0.025837929,0.076165436,0.291009047,1.89828142,-0.03597943,-0.123811687,-0.142146057
0.423424021,0.184962962,1.460355214,1.16996382,-0.035835151,0.072836697,-0.025837929,0.076165436,1.549339545,1.89828142,-0.03597943,-0.123811687,-0.142146057
0.423424021,0.414281551,1.206499946,0.556815016,0.717285709,1.328055774,1.204523441,1.461884972,0.940469949,-0.003286796,-0.309528922,0.920360716,-0.142146057
-0.109389446,0.490721081,0.191078873,0.250240614,-0.186459323,0.198358605,-0.728901569,-0.154787821,-0.155495324,-0.448334677,-1.677276381,-0.497414657,-0.980110838
0.80400507,0.872918728,1.714210482,1.476538221,-0.035835151,0.072836697,-0.201603839,1.5773616,1.143426481,0.967726761,-0.309528922,0.479700803,1.449987028
0.80400507,0.796479199,0.762253227,0.965580885,0.265413193,1.453577681,1.028757531,1.808314857,1.143426481,0.644055575,1.331768029,0.09651827,0.193039856
-0.489970495,-0.502992804,-0.443559297,-1.487014329,2.675399947,0.44940242,2.786416631,0.191642064,0.006869902,1.21048015,0.784669045,-1.11050671,-0.812517882
-0.718319124,-0.808750922,-1.01473365,-0.669482591,-0.337083495,-1.056860472,-0.553135659,-1.078600845,-1.170277984,-1.176594845,2.425965996,0.077359143,-0.393535491
-1.479481221,-1.496706688,-1.395516552,-1.793588731,1.621030742,-0.805816657,1.731821171,-0.847647589,-1.332643209,-1.257512641,-0.309528922,-1.11050671,-0.393535491
-0.337738076,-0.426553274,-0.38009548,-0.669482591,-0.63833184,-1.307904288,-1.080433389,-1.425030729,-0.074312711,-0.529252473,-0.03597943,-0.30582339,0.360632812
-1.175016382,-1.267388099,-0.697414565,-1.180439927,2.374151602,0.574924328,1.731821171,-0.154787821,-1.535599742,-0.772005863,-1.950825873,-0.689005923,-2.320854489
-0.794435334,-0.808750922,0.064151239,-0.158525255,1.621030742,1.202533866,1.028757531,0.538071948,0.006869902,-0.326957982,-1.403726889,-1.072188457,-0.812517882
1.641283377,1.484434965,0.889180861,1.783112623,-3.048318593,-0.303729026,-2.486560668,0.42259532,2.036435222,3.112048367,-1.677276381,0.345586916,2.706934201
0.651772651,0.56716061,0.254542691,0.659006483,-0.035835151,0.825968143,0.149927981,0.884501832,0.209826434,0.320384389,-0.856627906,0.575496436,0.695818725
-0.870551543,-0.885190452,-1.268588918,-0.976056993,-1.993949388,-2.81416718,-1.256199299,-1.886937242,-1.373234516,0.805891168,-2.497924856,-1.532007497,1.198597594
-0.033273237,-0.044355626,0.127615056,0.352432081,-0.186459323,0.323880512,-0.377369749,0.191642064,0.615739498,-0.569711371,0.511119553,2.012430936,-0.812517882
-0.109389446,-0.197234686,-0.126240212,-0.567291124,1.47040657,0.574924328,1.731821171,0.538071948,-0.76436492,-1.257512641,0.511119553,-0.59321029,-0.225942535
1.717399586,1.713753554,1.143036129,1.578729689,-0.035835151,0.072836697,-0.025837929,0.076165436,1.102835175,-0.36741688,-0.03597943,-0.123811687,-0.142146057
-0.185505656,-0.120795156,0.254542691,-0.260716722,-0.035835151,0.072836697,-0.025837929,0.076165436,1.102835175,0.118089898,-0.03597943,-0.123811687,-0.142146057
1.869632006,1.790193083,0.127615056,1.272155287,-0.035835151,0.072836697,-0.025837929,0.076165436,0.656330804,0.886808965,-0.03597943,-0.123811687,-0.142146057
-0.337738076,-0.273674215,-0.570486931,-0.567291124,-0.186459323,-0.805816657,-0.377369749,-0.847647589,-0.236677936,-0.488793575,-2.497924856,-0.123811687,-0.225942535
0.499540231,0.414281551,0.825717044,0.659006483,-1.993949388,-0.805816657,-1.431965209,-0.154787821,1.874069997,1.938740318,-0.583078414,1.437657136,1.701376463
0.499540231,0.490721081,1.206499946,0.352432081,0.114789021,0.574924328,0.677225711,0.884501832,0.534556885,0.644055575,-0.309528922,-0.037595617,2.371748288
-1.479481221,-1.649585747,-0.887806016,-1.384822862,1.319782398,-0.554772842,1.380289351,-0.616694333,-1.454417129,-1.095677048,-1.130177397,-1.359575357,-0.812517882
0.956237489,0.720039669,1.079572312,0.965580885,0.566661537,1.704621497,0.325693891,1.346408344,-0.277269243,-0.852923659,-1.130177397,0.000722636,0.44442929
1.108469909,1.102237317,1.206499946,1.680921156,-0.035835151,0.072836697,-0.025837929,0.076165436,0.047461208,3.03113057,-0.03597943,-0.123811687,-0.142146057
0.499540231,0.490721081,1.269963763,1.272155287,-0.035835151,0.072836697,-0.025837929,0.076165436,0.981061256,-0.569711371,-0.03597943,-0.123811687,-0.142146057
-1.479481221,-1.573146218,-0.633950748,-0.771674058,-0.337083495,-1.18238238,-0.377369749,-1.078600845,-0.926730145,-0.691088066,-0.309528922,-0.669846797,1.785172941
-0.794435334,-0.885190452,-0.253167846,-0.567291124,1.169158226,0.323880512,0.677225711,-0.154787821,-0.236677936,0.360843288,1.331768029,-1.091347583,-0.812517882
-0.337738076,-0.426553274,0.381470325,0.148049147,-0.337083495,-0.052685211,-0.553135659,-0.154787821,-0.723773613,-0.205581287,-1.130177397,0.115677396,1.282394072
0.80400507,0.720039669,0.254542691,0.863389418,-1.240828528,0.072836697,-1.431965209,0.076165436,1.102835175,-0.003286796,-0.03597943,-0.669846797,1.785172941
-2.164527108,-2.184662454,-2.157082357,-2.100163133,2.374151602,-0.554772842,1.556055261,-1.309554101,-1.941512806,-0.893382557,-0.583078414,-1.57032575,-1.399093229
-0.566086705,-0.808750922,-0.633950748,-0.362908189,-0.035835151,-0.429250934,-1.959262938,-1.655983985,-0.642591001,0.077631,-0.03597943,-0.99555195,0.193039856
-0.489970495,-0.579432333,0.444934142,0.250240614,1.319782398,1.453577681,1.556055261,1.346408344,-0.561408388,-1.29797154,-0.309528922,1.073633729,-0.142146057
1.184586118,1.102237317,1.206499946,1.476538221,-1.090204356,0.951490051,-1.783497028,0.538071948,1.305791707,1.089103456,-0.856627906,1.399338883,0.695818725
-1.63171364,-1.496706688,-1.649371821,-1.384822862,-1.240828528,-2.688645272,-1.783497028,-2.695273638,-1.454417129,-0.205581287,1.058218537,-0.07591387,0.695818725
1.565167167,1.560874494,1.777674299,1.987495558,-0.035835151,0.072836697,-0.025837929,0.076165436,1.752296077,2.141034809,-0.03597943,-0.123811687,-0.142146057
-2.316759528,-2.413981043,-2.537865259,-2.2023546,1.771654914,-1.18238238,0.852991621,-1.886937242,-1.819738886,-0.246040186,-0.03597943,-1.014711077,-0.309739013
-1.555597431,-1.496706688,-2.157082357,-1.384822862,-1.090204356,-2.563123365,-1.256199299,-2.348843754,-1.089095371,0.037172102,-0.856627906,-0.918915443,0.0254469
0.499540231,0.337842021,0.889180861,0.965580885,-1.3914527,0.072836697,-1.256199299,0.307118692,1.021652562,2.100575911,-0.309528922,0.709610323,1.449987028
-0.261621866,-0.273674215,0.191078873,0.250240614,-1.240828528,-0.680294749,-1.607731119,-0.732170961,-0.236677936,-0.933841456,1.331768029,-0.689005923,0.193039856
-0.261621866,-0.350113745,0.000687422,-0.056333788,-1.090204356,-0.931338565,-0.377369749,-0.270264449,0.169235128,-0.691088066,0.237570062,0.537178183,0.0254469
0.347307812,0.184962962,0.127615056,0.250240614,0.717285709,0.951490051,1.380289351,1.230931716,-0.277269243,-1.05521815,0.784669045,0.019881763,-0.309739013
1.869632006,1.790193083,1.143036129,1.476538221,0.416037365,2.206709128,0.852991621,2.270221369,0.047461208,-0.448334677,-0.03597943,-0.324982517,0.276836334
0.271191602,0.261402492,0.254542691,-0.260716722,0.265413193,-0.052685211,1.556055261,0.769025204,0.209826434,-0.286499084,-0.03597943,-0.689005923,-0.477331969
-0.489970495,-0.350113745,0.064151239,-0.260716722,-0.939580184,-1.056860472,-0.904667479,-0.847647589,-0.19608663,0.805891168,-0.03597943,-1.551166623,1.36619055
0.423424021,0.414281551,0.064151239,0.04585768,-0.186459323,-0.052685211,-0.025837929,0.076165436,-0.886138839,0.158548797,-0.03597943,0.000722636,-0.309739013
-0.946667753,-0.885190452,0.191078873,-0.669482591,0.867909881,-0.052685211,1.028757531,-0.039311193,-0.520817081,-0.812464761,-0.03597943,-1.666121383,-0.89631436
1.336818538,1.407995435,0.952644678,0.965580885,-0.035835151,0.072836697,-0.025837929,0.076165436,1.102835175,1.615069133,-0.03597943,-0.123811687,-0.142146057
-0.642202914,-0.732311393,-0.887806016,-0.567291124,-0.035835151,0.072836697,-0.025837929,0.076165436,-1.007912758,-0.124663491,-0.03597943,-0.123811687,-0.142146057
0.042842973,0.032083903,-0.126240212,-0.465099657,-0.035835151,0.072836697,-0.025837929,0.076165436,-0.967321452,0.158548797,-0.03597943,-0.123811687,-0.142146057
-0.413854285,-0.350113745,-0.316631663,-0.465099657,0.867909881,0.198358605,0.852991621,0.076165436,-0.317860549,-0.084204593,-0.03597943,-0.803960683,-1.063907317
-0.261621866,-0.197234686,0.381470325,-0.362908189,0.867909881,0.323880512,1.204523441,0.42259532,-0.601999694,-0.084204593,-0.03597943,-1.45537099,0.276836334
1.032353699,1.102237317,0.508397959,0.659006483,0.867909881,1.579099589,1.380289351,1.692838228,-0.236677936,0.118089898,-0.03597943,1.073633729,-0.812517882
0.575656441,0.490721081,1.269963763,0.761197951,-1.843325216,-0.554772842,-1.256199299,0.076165436,1.305791707,2.181493708,-0.03597943,2.836273382,-0.142146057
0.80400507,0.796479199,1.206499946,0.863389418,0.416037365,1.453577681,0.325693891,1.230931716,0.493965579,-0.812464761,-0.03597943,-0.13339125,0.947208159
1.489050957,1.484434965,1.016108495,0.454623549,-0.035835151,0.072836697,-0.025837929,0.076165436,0.047461208,-0.61017027,-0.03597943,-0.123811687,-0.142146057
-0.109389446,-0.044355626,0.318006508,-0.158525255,-0.035835151,0.072836697,-0.025837929,0.076165436,0.331600353,-0.852923659,-0.03597943,-0.123811687,-0.142146057
1.412934748,1.407995435,1.33342758,0.761197951,0.566661537,1.453577681,2.259118901,2.385697997,1.184017788,-0.246040186,-0.03597943,0.058200016,-0.812517882
-0.489970495,-0.426553274,-0.507023114,-0.771674058,1.018534053,-0.052685211,-0.025837929,-0.847647589,-0.439634469,-0.569711371,-0.03597943,-0.324982517,-0.812517882
1.108469909,1.102237317,1.016108495,1.067772352,-0.035835151,0.072836697,-0.025837929,0.076165436,0.899878643,1.008185659,-0.03597943,-0.123811687,-0.142146057
0.575656441,0.64360014,1.523819031,0.863389418,-0.035835151,1.077011958,0.501459801,1.346408344,0.169235128,-0.650629168,-0.03597943,-0.152550377,-0.309739013
-2.697340576,-2.719739161,-2.157082357,-3.019886338,0.867909881,-2.939689088,1.028757531,-2.695273638,-2.672156321,-0.812464761,-0.03597943,-0.99555195,-0.812517882
-0.566086705,-0.426553274,0.000687422,-1.07824846,0.114789021,-1.18238238,0.325693891,-0.963124217,0.331600353,-0.731546964,-0.03597943,-1.05302933,0.109243378
1.032353699,0.949358258,1.079572312,1.067772352,-0.487707667,0.951490051,-0.728901569,0.769025204,1.224609094,0.563137779,-0.03597943,0.632973816,1.701376463
-0.109389446,-0.044355626,-0.126240212,-0.567291124,0.867909881,0.072836697,0.149927981,-0.501217705,-1.373234516,-1.014759252,-0.03597943,-0.59321029,0.0254469
1.032353699,1.025797787,1.079572312,1.067772352,-1.692701044,-0.052685211,-0.904667479,0.653548576,1.589930852,2.302870402,-0.03597943,1.341861503,1.701376463
1.412934748,1.484434965,1.206499946,1.067772352,-1.240828528,0.323880512,-1.256199299,0.42259532,0.778104724,1.615069133,-0.03597943,1.456816263,1.114801116
-0.718319124,-0.732311393,-0.443559297,-0.669482591,0.114789021,-0.680294749,-0.728901569,-1.194077473,-0.19608663,0.846350066,-0.03597943,0.632973816,0.360632812
2.326329264,2.248830261,2.348848653,1.88530409,-0.939580184,1.579099589,0.677225711,2.616651253,0.128643821,-0.933841456,-0.03597943,-0.095072997,1.36619055
-1.70782985,-1.726025277,-1.268588918,-2.100163133,2.524775774,-0.429250934,2.786416631,-0.501217705,-0.845547533,-0.286499084,-0.03597943,-0.976392823,-0.393535491
0.72788886,0.720039669,-0.316631663,-0.260716722,1.319782398,0.825968143,1.204523441,0.538071948,-0.236677936,-0.043745695,-0.03597943,0.058200016,-0.477331969
-0.033273237,-0.044355626,-0.760878382,-0.465099657,0.717285709,0.072836697,1.380289351,0.42259532,-0.399043162,-0.731546964,-0.03597943,-0.612369417,-1.482889708
-0.794435334,-0.808750922,-0.253167846,-0.669482591,-0.035835151,0.072836697,-0.025837929,0.076165436,-0.054017058,-0.246040186,-0.03597943,-0.123811687,-0.142146057
0.347307812,0.490721081,-0.126240212,-0.056333788,-1.240828528,-1.056860472,-1.607731119,-1.078600845,0.656330804,1.170021252,-0.03597943,0.613814689,1.617579985
0.499540231,0.414281551,0.762253227,0.352432081,-0.63833184,-0.052685211,-0.201603839,0.307118692,0.575148192,1.008185659,-0.03597943,-0.30582339,0.0254469
0.575656441,0.64360014,0.825717044,0.04585768,1.621030742,1.453577681,2.786416631,1.923791485,0.37219166,-0.812464761,-0.03597943,-2.03014479,-1.063907317
-2.849572996,-2.87261822,-2.030154723,-3.019886338,2.675399947,-1.433426195,2.083352991,-2.00241387,-1.535599742,-0.569711371,-0.03597943,0.38390517,-1.231500273
-1.555597431,-1.573146218,-1.078197467,-1.282631395,1.319782398,-0.429250934,1.380289351,-0.501217705,-2.063286725,-1.176594845,-0.03597943,-0.957233697,-1.231500273
0.195075392,0.337842021,-0.38009548,0.04585768,-1.843325216,-1.433426195,-1.256199299,-0.732170961,-0.723773613,-0.488793575,-0.03597943,0.307268663,0.863411681
-0.718319124,-0.732311393,-1.078197467,-0.976056993,0.566661537,-0.680294749,0.325693891,-0.847647589,-0.845547533,-0.974300354,-0.03597943,-1.014711077,-0.477331969
0.195075392,0.108523433,-0.126240212,-0.260716722,1.771654914,1.202533866,1.907587081,0.99997846,-0.033721404,-0.772005863,-0.03597943,0.403064296,-0.812517882
-0.566086705,-0.579432333,-0.316631663,-0.465099657,-0.035835151,0.072836697,-0.025837929,0.076165436,-0.114904017,-0.448334677,-0.03597943,-0.123811687,-0.142146057
0.956237489,0.949358258,0.444934142,0.352432081,1.018534053,1.328055774,1.028757531,1.115455088,0.737513417,0.522678881,-0.03597943,1.169429363,-0.309739013
2.021864425,1.866632613,1.079572312,1.680921156,-0.035835151,0.072836697,-0.025837929,0.076165436,0.981061256,-0.569711371,-0.03597943,-0.123811687,-0.142146057
-1.098900173,-1.19094857,-0.126240212,-0.976056993,0.114789021,-1.056860472,-0.025837929,-1.078600845,-1.332643209,-0.772005863,-0.03597943,1.820839669,-0.142146057
-1.251132592,-1.267388099,-1.268588918,-1.589205796,-0.035835151,0.072836697,-0.025837929,0.076165436,-1.697964967,-1.095677048,-0.03597943,-0.123811687,-0.142146057
0.423424021,0.337842021,1.016108495,0.659006483,-2.144573561,-0.931338565,-2.486560668,-0.847647589,0.412782966,1.574610234,-0.03597943,2.223181329,2.958323636
0.271191602,0.261402492,0.318006508,0.454623549,0.114789021,0.700446235,1.028757531,1.230931716,-0.074312711,-0.286499084,-0.03597943,-0.59321029,-0.225942535
-0.185505656,-0.197234686,-0.126240212,-0.567291124,-0.035835151,0.072836697,-0.025837929,0.076165436,-0.19608663,-0.326957982,-0.03597943,-0.123811687,-0.142146057
-1.098900173,-1.19094857,-0.633950748,-0.771674058,1.018534053,-0.052685211,0.677225711,-0.385741077,-1.251460597,-1.29797154,-0.03597943,0.479700803,-0.561128448
0.347307812,0.261402492,0.000687422,0.352432081,-1.090204356,-0.429250934,-1.959262938,-0.847647589,0.209826434,0.967726761,-0.03597943,0.843724209,0.779615203
0.88012128,0.872918728,0.254542691,0.148049147,-0.186459323,0.072836697,-0.201603839,0.076165436,-0.033721404,-0.488793575,-0.03597943,0.38390517,1.701376463
0.956237489,0.949358258,0.444934142,-0.158525255,0.114789021,-0.052685211,-0.377369749,-0.385741077,1.143426481,3.27388396,-0.03597943,0.058200016,1.533783507
-1.022783963,-1.038069511,-1.205125101,-1.180439927,0.114789021,-1.307904288,0.149927981,-1.194077473,-1.332643209,-0.650629168,-0.03597943,-0.842278937,-0.142146057
1.032353699,1.025797787,1.143036129,0.863389418,0.114789021,1.202533866,-0.377369749,0.769025204,-0.155495324,-0.731546964,-0.03597943,0.690451196,-0.393535491
-1.327248802,-1.343827629,-2.157082357,-2.2023546,0.114789021,-2.563123365,-1.080433389,-3.15718015,-0.926730145,0.482219982,-0.03597943,-1.436211863,-0.812517882
0.195075392,0.108523433,1.143036129,0.863389418,-1.993949388,-0.554772842,-1.431965209,0.076165436,1.224609094,1.493692438,-0.03597943,1.514293643,-0.812517882
0.423424021,0.414281551,-0.062776395,-0.260716722,0.867909881,0.44940242,0.852991621,0.307118692,0.128643821,-1.05521815,-0.03597943,-1.129665837,-1.399093229
0.347307812,0.490721081,1.206499946,0.659006483,-1.3914527,-0.303729026,-1.783497028,-0.385741077,1.468156933,2.141034809,-0.03597943,1.246065869,2.958323636
-0.718319124,-0.808750922,-0.189704029,-1.180439927,0.114789021,-1.307904288,0.149927981,-1.194077473,-0.114904017,0.279925491,-0.03597943,-1.05302933,1.282394072
-0.185505656,-0.197234686,-0.887806016,-0.771674058,1.922279086,0.700446235,1.907587081,0.42259532,-0.683182307,-0.974300354,-0.03597943,-1.666121383,-0.309739013
0.042842973,-0.044355626,-0.570486931,-0.260716722,0.265413193,-0.052685211,0.149927981,-0.154787821,0.128643821,1.129562354,-0.03597943,-1.148824963,0.44442929
-0.413854285,-0.350113745,0.000687422,-0.465099657,-0.035835151,0.072836697,-0.025837929,0.076165436,0.696922111,0.037172102,-0.03597943,-0.123811687,-0.142146057
1.412934748,1.560874494,0.635325593,1.578729689,-0.035835151,0.072836697,-0.025837929,0.076165436,0.696922111,0.684514473,-0.03597943,-0.123811687,-0.142146057
-0.337738076,-0.426553274,-1.332052735,-0.976056993,-0.035835151,0.072836697,-0.025837929,0.076165436,-0.76436492,-0.246040186,-0.03597943,-0.123811687,-0.142146057
-1.327248802,-1.19094857,-0.126240212,-1.282631395,1.621030742,-0.178207118,2.434884811,0.191642064,-0.155495324,-0.529252473,-0.03597943,0.403064296,-2.404650967
0.956237489,0.872918728,1.079572312,0.965580885,1.018534053,2.08118722,1.380289351,2.039268113,1.143426481,-0.812464761,-0.03597943,1.188588489,-0.477331969
1.336818538,1.331555906,1.143036129,1.680921156,-1.3914527,0.951490051,-1.256199299,1.115455088,0.575148192,0.239466593,-0.03597943,0.920360716,1.36619055
0.956237489,1.102237317,1.143036129,1.272155287,-0.035835151,0.072836697,-0.025837929,0.076165436,0.778104724,-0.326957982,-0.03597943,-0.123811687,-0.142146057
0.956237489,0.872918728,0.127615056,0.761197951,-0.186459323,0.825968143,-0.201603839,0.769025204,0.291009047,-0.165122389,-0.03597943,0.44138255,-0.225942535
0.80400507,0.796479199,0.191078873,0.659006483,0.717285709,1.453577681,1.204523441,1.5773616,0.412782966,-0.731546964,-0.03597943,0.652132943,-0.225942535
1.108469909,1.102237317,1.206499946,1.272155287,-0.788956012,0.951490051,-0.904667479,0.884501832,0.696922111,-0.812464761,-0.03597943,-0.459096404,0.360632812
-0.033273237,0.032083903,-0.443559297,-0.056333788,0.867909881,0.700446235,-0.377369749,-0.270264449,-1.251460597,-0.569711371,-0.03597943,-0.30582339,0.193039856
1.032353699,1.025797787,1.714210482,1.272155287,0.114789021,1.704621497,0.677225711,1.923791485,0.778104724,0.077631,-0.03597943,0.958678969,-0.728721404
0.195075392,0.261402492,0.952644678,0.863389418,-0.035835151,0.072836697,-0.025837929,0.076165436,0.696922111,-0.165122389,-0.03597943,-0.123811687,-0.142146057
0.80400507,0.796479199,0.381470325,0.863389418,-0.487707667,0.700446235,-0.025837929,0.99997846,0.006869902,2.58608269,-0.03597943,0.690451196,1.36619055
0.72788886,0.796479199,0.444934142,0.863389418,-0.337083495,0.825968143,-0.904667479,0.42259532,0.331600353,0.886808965,-0.03597943,-1.148824963,-0.393535491
